Site,date,windSpeed,windBearing,windCat,date_j
OntarioC,2016-05-24,2.2777777777777777,253.88888888888889,0,145
OntarioC,2016-05-25,1.8677777777777778,207.22222222222223,0,146
OntarioC,2016-05-26,1.001111111111111,181.88888888888889,0,147
OntarioC,2016-05-27,1.6955555555555555,194.55555555555554,0,148
OntarioC,2016-05-28,0.9077777777777778,183.22222222222223,0,149
OntarioC,2016-05-29,1.36,191.44444444444446,0,150
OntarioC,2016-05-30,2.0255555555555556,204.88888888888889,0,151
OntarioC,2016-05-31,1.6333333333333333,155.66666666666666,0,152
OntarioC,2016-06-01,1.8111111111111111,71.22222222222223,0,153
OntarioC,2016-06-02,2.842222222222222,209.66666666666666,0,154
OntarioC,2016-06-03,0.44666666666666666,196,0,155
OntarioC,2016-06-04,0.8555555555555556,184.88888888888889,0,156
OntarioC,2016-06-05,2.91,184.66666666666666,0,157
OntarioC,2016-06-06,2.9022222222222225,227.11111111111111,0,158
OntarioC,2016-06-07,2.9833333333333334,232.88888888888889,0,159
OntarioC,2016-06-08,5.251666666666667,284.5,3,160
OntarioD,2016-05-07,6.266666666666667,198.33333333333334,2,128
OntarioD,2016-05-08,9.596666666666666,268,3,129
OntarioD,2016-05-09,1.72,183.22222222222223,0,130
OntarioD,2016-05-10,1.7644444444444445,190.44444444444446,0,131
OntarioD,2016-05-11,1.3611111111111112,158.66666666666666,0,132
OntarioD,2016-05-12,5.32,154.88888888888889,2,133
OntarioD,2016-05-13,5.226666666666667,190,2,134
OntarioD,2016-05-14,7.601111111111111,204.44444444444446,2,135
OntarioD,2016-05-15,15.442222222222222,277.8888888888889,3,136
OntarioD,2016-05-16,10.55888888888889,261.77777777777777,3,137
OntarioD,2016-05-17,1.8744444444444444,208.44444444444446,0,138
OntarioD,2016-05-18,2.292222222222222,86.88888888888889,0,139
OntarioD,2016-05-19,2.1933333333333334,216.44444444444446,0,140
OntarioD,2016-05-20,2.5588888888888888,201.33333333333334,0,141
OntarioD,2016-05-21,2.3455555555555554,172.11111111111111,0,142
OntarioD,2016-05-22,1.82,258.6666666666667,0,143
OntarioD,2016-05-23,1.6655555555555557,221.11111111111111,0,144
OntarioD,2016-05-24,5.214444444444444,247.88888888888889,3,145
OntarioD,2016-05-25,3.0744444444444445,167.33333333333334,0,146
OntarioD,2016-05-26,2.0455555555555556,150,0,147
OntarioD,2016-05-27,4.372222222222222,178.66666666666666,0,148
OntarioD,2016-05-28,2.178888888888889,160.88888888888889,0,149
OntarioD,2016-05-29,3.101111111111111,173.66666666666666,0,150
OntarioD,2016-05-30,4.554444444444444,198.88888888888889,0,151
OntarioD,2016-05-31,3.7377777777777776,157,0,152
OntarioD,2016-06-01,5.015555555555555,131.44444444444446,1,153
OntarioD,2016-06-02,5.9366666666666665,197.55555555555554,2,154
OntarioD,2016-06-03,1.7044444444444444,243.55555555555554,0,155
OntarioD,2016-06-04,2.482222222222222,174.44444444444446,0,156
OntarioD,2016-06-05,5.967777777777778,164.44444444444446,2,157
OntarioD,2016-06-06,5.885555555555555,215.66666666666666,2,158
OntarioD,2016-06-07,6.941111111111111,221.22222222222223,2,159
OntarioD,2016-06-08,13.298333333333334,278.3333333333333,3,160
