time,summary,icon,precipIntensity,precipProbability,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,visibility,cloudCoverError,Site,pressureError,precipIntensityError,precipProbabilityError
2016-03-28T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0038,0.11,NA,rain,51.99,51.99,43.08,0.72,997.81,6.89,17.83,256,0.75,10,NA,OntarioB,NA,NA,NA
2016-03-28T19:00:00Z,Mostly Cloudy,partly-cloudy-day,3e-4,0.1,NA,rain,48.33,44.74,40.56,0.74,997.62,8,17.93,252,0.79,7,NA,OntarioB,NA,NA,NA
2016-03-28T20:00:00Z,Overcast,cloudy,0.0048,0.26,NA,rain,43.65,38.48,36.76,0.77,997.87,9.23,20.02,254,1,9.53,NA,OntarioB,NA,NA,NA
2016-03-28T21:00:00Z,Overcast,cloudy,0.0021,0.2,NA,rain,41.05,36.27,37.82,0.88,998.52,7.24,19.17,267,1,2.47,NA,OntarioB,NA,NA,NA
2016-03-28T22:00:00Z,Overcast,cloudy,0.0154,0.82,NA,rain,38.88,32.32,36.19,0.9,1000.6,9.85,23.03,274,1,4.47,NA,OntarioB,NA,NA,NA
2016-03-28T23:00:00Z,Light Rain,rain,0.0337,0.89,NA,rain,38.48,31.4,36.3,0.92,1002.13,10.83,25.55,294,1,2.78,NA,OntarioB,NA,NA,NA
2016-03-29T00:00:00Z,Light Rain,rain,0.0279,0.78,NA,rain,39.61,32.83,36.84,0.9,1004.28,10.78,22.54,297,1,9.22,NA,OntarioB,NA,NA,NA
2016-03-29T01:00:00Z,Overcast,cloudy,0.015,0.69,NA,rain,39.71,33.13,36.56,0.88,1007.27,10.36,23.4,290,1,10,NA,OntarioB,NA,NA,NA
2016-03-29T02:00:00Z,Overcast,cloudy,0.0053,0.21,NA,rain,39.64,32.81,35.79,0.86,1009.31,10.93,23.44,289,1,10,NA,OntarioB,NA,NA,NA
2016-03-29T03:00:00Z,Overcast,cloudy,0.0013,0.15,NA,rain,39.65,33.54,34.93,0.83,1010.3,9.28,22.26,302,1,10,NA,OntarioB,NA,NA,NA
2016-03-29T04:00:00Z,Overcast,cloudy,4e-4,0.06,NA,rain,39.16,33.25,33.18,0.79,1011.3,8.61,20.19,306,1,10,NA,OntarioB,NA,NA,NA
2016-03-29T05:00:00Z,Overcast,cloudy,2e-4,0.06,NA,rain,38.8,32.75,31.25,0.74,1012.59,8.73,19.53,306,1,10,NA,OntarioB,NA,NA,NA
2016-03-29T06:00:00Z,Overcast,cloudy,0,0,NA,NA,38.1,32.24,29.1,0.7,1013.35,8.07,17.78,307,1,10,NA,OntarioB,NA,NA,NA
2016-03-29T07:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,36.99,31.97,26.95,0.67,1013.88,6.29,15.56,310,0.7,10,NA,OntarioB,NA,NA,NA
2016-03-29T08:00:00Z,Clear,clear-night,0,0,NA,NA,35.86,30.32,25.68,0.66,1014.45,6.74,15.19,306,0.03,10,NA,OntarioB,NA,NA,NA
2016-03-29T09:00:00Z,Clear,clear-night,0,0,NA,NA,34.82,28.75,24.9,0.67,1015.39,7.22,15.03,314,0.16,10,NA,OntarioB,NA,NA,NA
2016-03-29T10:00:00Z,Clear,clear-night,4e-4,0.06,0,snow,33.88,28.91,23.95,0.67,1016.28,5.43,14.45,309,0.23,10,NA,OntarioB,NA,NA,NA
2016-03-29T11:00:00Z,Mostly Cloudy,partly-cloudy-night,7e-4,0.06,0.006,snow,33.03,26.61,23.24,0.67,1017.3,7.19,13.94,311,0.63,10,NA,OntarioB,NA,NA,NA
2016-03-29T12:00:00Z,Clear,clear-day,0,0,NA,NA,33.27,28.23,22.77,0.65,1018.84,5.38,15.7,321,0.16,10,NA,OntarioB,NA,NA,NA
2016-03-29T13:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,33.72,27.5,22.35,0.63,1020.13,7.11,18.22,320,0.7,10,NA,OntarioB,NA,NA,NA
2016-03-29T14:00:00Z,Clear,clear-day,0,0,NA,NA,34.25,27.76,21.88,0.6,1021.2,7.69,16.9,316,0.23,10,NA,OntarioB,NA,NA,NA
2016-03-29T15:00:00Z,Clear,clear-day,0,0,NA,NA,35.1,28.79,21.54,0.57,1022.05,7.71,17.01,317,0.03,10,NA,OntarioB,NA,NA,NA
2016-03-29T16:00:00Z,Clear,clear-day,0,0,NA,NA,36.44,30.67,21.63,0.55,1022.43,7.29,16.64,307,0.03,10,NA,OntarioB,NA,NA,NA
2016-03-29T17:00:00Z,Clear,clear-day,6e-4,0.07,NA,rain,37.5,31.67,20.85,0.51,1022.84,7.77,15.08,311,0,10,NA,OntarioB,NA,NA,NA
2016-03-29T18:00:00Z,Clear,clear-day,0,0,NA,NA,38.45,33.25,19.65,0.46,1023.25,7.02,16.74,303,0,10,NA,OntarioB,NA,NA,NA
2016-03-29T19:00:00Z,Clear,clear-day,0,0,NA,NA,39.57,34.97,18.68,0.43,1023.29,6.42,16.34,302,0,10,NA,OntarioB,NA,NA,NA
2016-03-29T20:00:00Z,Clear,clear-day,0,0,NA,NA,40.64,36.4,17.85,0.39,1023.35,6.19,14.95,303,0,10,NA,OntarioB,NA,NA,NA
2016-03-29T21:00:00Z,Clear,clear-day,0,0,NA,NA,41.32,37.28,17.38,0.38,1023.44,6.08,14.77,297,0,10,NA,OntarioB,NA,NA,NA
2016-03-29T22:00:00Z,Clear,clear-day,0,0,NA,NA,41.43,37.85,16.85,0.37,1023.88,5.43,14.99,296,0,10,NA,OntarioB,NA,NA,NA
2016-03-29T23:00:00Z,Clear,clear-day,0,0,NA,NA,41.04,37.75,17.58,0.38,1024.16,4.93,12.78,275,0,10,NA,OntarioB,NA,NA,NA
2016-03-30T00:00:00Z,Clear,clear-night,0,0,NA,NA,39.05,36.32,17.16,0.41,1024.16,3.89,7.99,277,0.02,10,NA,OntarioB,NA,NA,NA
2016-03-30T01:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,37.69,37.69,18.18,0.45,1024.57,2.42,4.39,267,0.31,10,NA,OntarioB,NA,NA,NA
2016-03-30T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,34.77,34.77,19.85,0.54,1024.92,1.69,2.76,255,0.31,10,NA,OntarioB,NA,NA,NA
2016-03-30T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,33.23,33.23,20.35,0.59,1024.97,1.24,3.77,236,0.85,10,NA,OntarioB,NA,NA,NA
2016-03-30T04:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,33.26,33.26,20.84,0.6,1025.21,1.68,3.91,250,0.81,10,NA,OntarioB,NA,NA,NA
2016-03-30T05:00:00Z,Overcast,cloudy,0,0,NA,NA,31.68,31.68,21.69,0.66,1025.13,1.29,2.57,231,1,10,NA,OntarioB,NA,NA,NA
2016-03-30T06:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,30.64,30.64,22.6,0.72,1025.52,1.39,3.78,217,0.44,10,NA,OntarioB,NA,NA,NA
2016-03-30T07:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,30.54,30.54,23.14,0.74,1025.66,1.48,4.65,206,0.38,10,NA,OntarioB,NA,NA,NA
2016-03-30T08:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,30.41,30.41,23.31,0.75,1025.36,1.42,3.67,197,0.85,10,NA,OntarioB,NA,NA,NA
2016-03-30T09:00:00Z,Overcast,cloudy,0,0,NA,NA,30.46,30.46,22.69,0.72,1025.82,1.69,3.63,205,1,10,NA,OntarioB,NA,NA,NA
2016-03-30T10:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,30.55,30.55,22.55,0.72,1025.61,1.76,4.02,189,0.41,10,NA,OntarioB,NA,NA,NA
2016-03-30T11:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,30.08,30.08,22.33,0.73,1025.81,2.13,3.85,189,0.37,10,NA,OntarioB,NA,NA,NA
2016-03-30T12:00:00Z,Clear,clear-day,0,0,NA,NA,32.67,32.67,23.88,0.7,1025.47,2.19,3.78,189,0,10,NA,OntarioB,NA,NA,NA
2016-03-30T13:00:00Z,Clear,clear-day,0,0,NA,NA,38.2,38.2,25.63,0.6,1024.9,2.97,6.09,184,0,10,NA,OntarioB,NA,NA,NA
2016-03-30T14:00:00Z,Clear,clear-day,0,0,NA,NA,43.58,42.04,25.76,0.49,1024.22,3.35,7.54,179,0,10,NA,OntarioB,NA,NA,NA
2016-03-30T15:00:00Z,Clear,clear-day,0,0,NA,NA,48.67,47.37,24.62,0.39,1023.42,3.95,9.19,182,0,10,NA,OntarioB,NA,NA,NA
2016-03-30T16:00:00Z,Clear,clear-day,0,0,NA,NA,52.95,52.95,24.57,0.33,1021.71,4.33,10.18,179,0,10,NA,OntarioB,NA,NA,NA
2016-03-30T17:00:00Z,Clear,clear-day,6e-4,0.06,NA,rain,56.56,56.56,24.4,0.29,1019.81,5.22,13.15,171,0,10,NA,OntarioB,NA,NA,NA
2016-03-30T18:00:00Z,Clear,clear-day,7e-4,0.13,NA,rain,60.05,60.05,23.88,0.25,1018.25,4.57,13.05,193,0,10,NA,OntarioB,NA,NA,NA
2016-03-30T19:00:00Z,Clear,clear-day,0.0013,0.07,NA,rain,62.54,62.54,24.31,0.23,1016.29,5.1,13.29,181,0,10,NA,OntarioB,NA,NA,NA
2016-03-30T20:00:00Z,Clear,clear-day,0,0,NA,NA,64.59,64.59,23.79,0.21,1015,4.49,12.85,200,0,10,NA,OntarioB,NA,NA,NA
2016-03-30T21:00:00Z,Clear,clear-day,0,0,NA,NA,64.94,64.94,25.34,0.22,1013.75,5.43,13.6,201,0,10,NA,OntarioB,NA,NA,NA
2016-03-30T22:00:00Z,Clear,clear-day,0,0,NA,NA,64.83,64.83,29.47,0.26,1013.2,5.32,10.66,190,0,10,NA,OntarioB,NA,NA,NA
2016-03-30T23:00:00Z,Clear,clear-day,0,0,NA,NA,58.38,58.38,27.89,0.31,1012.51,3.57,10.38,184,0,10,NA,OntarioB,NA,NA,NA
2016-03-31T00:00:00Z,Clear,clear-night,0,0,NA,NA,53.2,53.2,29.84,0.41,1016.29,2.76,8.17,188,0.03,10,NA,OntarioB,8.76,NA,NA
2016-03-31T01:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,50.26,50.26,29.69,0.45,1016.49,2.66,6.04,184,0.75,10,NA,OntarioB,8.76,NA,NA
2016-03-31T02:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,49.94,49.44,30.39,0.47,1010.8,3.19,5.63,179,0.75,10,NA,OntarioB,NA,NA,NA
2016-03-31T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,54.55,54.55,31.85,0.42,1009.79,5.04,11.04,187,0.75,10,NA,OntarioB,NA,NA,NA
2016-03-31T04:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,56.25,56.25,32.99,0.41,1009.1,5.37,12.94,188,0.75,10,NA,OntarioB,NA,NA,NA
2016-03-31T05:00:00Z,Overcast,cloudy,0,0,NA,NA,57.67,57.67,33.73,0.4,1008.79,5.54,12.66,187,1,10,NA,OntarioB,NA,NA,NA
2016-03-31T06:00:00Z,Overcast,cloudy,0,0,NA,NA,58.21,58.21,34.1,0.4,1008.11,5.18,13.04,181,0.96,10,NA,OntarioB,NA,NA,NA
2016-03-31T07:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,58.59,58.59,34.43,0.4,1007.5,5.83,14.43,188,0.49,10,NA,OntarioB,NA,NA,NA
2016-03-31T08:00:00Z,Overcast,cloudy,0,0,NA,NA,59.05,59.05,35.02,0.4,1007.5,6.14,15.08,188,0.96,10,NA,OntarioB,NA,NA,NA
2016-03-31T09:00:00Z,Overcast,cloudy,0,0,NA,NA,59.32,59.32,36.2,0.42,1007.5,4.54,12.03,196,1,10,NA,OntarioB,NA,NA,NA
2016-03-31T10:00:00Z,Overcast,cloudy,0,0,NA,NA,58.67,58.67,36.73,0.44,1006.8,4.72,10.55,189,0.96,10,NA,OntarioB,NA,NA,NA
2016-03-31T11:00:00Z,Overcast,cloudy,0,0,NA,NA,57.29,57.29,38.49,0.49,1006.8,3.96,9.87,186,1,10,NA,OntarioB,NA,NA,NA
2016-03-31T12:00:00Z,Overcast,cloudy,0.0018,0.2,NA,rain,56.05,56.05,39.68,0.54,1006.94,2.98,7.46,185,1,10,NA,OntarioB,NA,NA,NA
2016-03-31T13:00:00Z,Overcast,cloudy,0.0026,0.41,NA,rain,54.19,54.19,43.35,0.67,1006.59,4.05,10.6,191,1,10,NA,OntarioB,NA,NA,NA
2016-03-31T14:00:00Z,Overcast,cloudy,0.0142,0.59,NA,rain,53.05,53.05,45.59,0.76,1005.84,3.77,10.05,185,1,10,NA,OntarioB,NA,NA,NA
2016-03-31T15:00:00Z,Overcast,cloudy,0.0137,0.59,NA,rain,54.13,54.13,46.3,0.75,1005.39,5.42,12.23,196,0.96,10,NA,OntarioB,NA,NA,NA
2016-03-31T16:00:00Z,Overcast,cloudy,0.0056,0.65,NA,rain,56.07,56.07,48.92,0.77,1005,6.73,16.77,188,1,10,NA,OntarioB,NA,NA,NA
2016-03-31T17:00:00Z,Overcast,cloudy,0.0093,0.51,NA,rain,58.95,58.95,51.59,0.77,1004,5.63,13.79,198,1,10,NA,OntarioB,NA,NA,NA
2016-03-31T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0019,0.28,NA,rain,61.66,61.66,50.14,0.66,1003.85,4.15,12.32,203,0.87,10,NA,OntarioB,NA,NA,NA
2016-03-31T19:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,63.77,63.77,49.55,0.6,1002.09,2.62,9.13,193,0.75,10,NA,OntarioB,NA,NA,NA
2016-03-31T20:00:00Z,Overcast,cloudy,0.0011,0.34,NA,rain,64.77,64.77,49.94,0.59,1000.94,5.06,14.69,195,0.96,10,NA,OntarioB,NA,NA,NA
2016-03-31T21:00:00Z,Overcast,cloudy,0.006,0.49,NA,rain,66.83,66.83,50.42,0.56,1000.44,7.59,18.98,208,1,10,NA,OntarioB,NA,NA,NA
2016-03-31T22:00:00Z,Overcast,cloudy,0.0033,0.49,NA,rain,66.83,66.83,51.39,0.58,999.75,6.81,22.44,214,1,10,NA,OntarioB,NA,NA,NA
2016-03-31T23:00:00Z,Overcast,cloudy,9e-4,0.19,NA,rain,66.58,66.58,51.69,0.59,1e3,6.25,18.16,218,0.96,10,NA,OntarioB,NA,NA,NA
2016-04-01T00:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,66.75,66.75,51.49,0.58,999.7,5.71,16.47,200,0.79,10,NA,OntarioB,NA,NA,NA
2016-04-01T01:00:00Z,Overcast,cloudy,0,0,NA,NA,66.34,66.34,51.64,0.59,999,5.15,14.37,188,1,10,NA,OntarioB,NA,NA,NA
2016-04-01T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,65.68,65.68,52.36,0.62,998.3,5.51,14.03,186,0.44,10,NA,OntarioB,NA,NA,NA
2016-04-01T03:00:00Z,Clear,clear-night,0,0,NA,NA,65.32,65.32,52.57,0.63,997.6,5.23,12.55,186,0.16,10,NA,OntarioB,NA,NA,NA
2016-04-01T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,65.95,65.95,52.53,0.62,997.15,5.63,13.87,192,0.37,10,NA,OntarioB,NA,NA,NA
2016-04-01T05:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,66.54,66.54,52.84,0.61,997.36,5.21,13.83,188,0.66,10,NA,OntarioB,NA,NA,NA
2016-04-01T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,63.2,63.2,52.29,0.68,997.73,2.58,9.9,223,0.75,10,NA,OntarioB,NA,NA,NA
2016-04-01T07:00:00Z,Overcast,cloudy,0,0,NA,NA,61.07,61.07,52.91,0.75,998.37,3.06,10.47,241,0.96,10,NA,OntarioB,NA,NA,NA
2016-04-01T08:00:00Z,Overcast,cloudy,0.0147,0.81,NA,rain,58.89,58.89,54.37,0.85,998.61,1.45,5.11,224,1,10,NA,OntarioB,NA,NA,NA
2016-04-01T09:00:00Z,Overcast,cloudy,0.0065,0.65,NA,rain,57.79,57.79,53.63,0.86,998.46,1.39,5.83,229,0.96,7.47,NA,OntarioB,NA,NA,NA
2016-04-01T10:00:00Z,Overcast,cloudy,5e-4,0.06,NA,rain,57.59,57.59,53.55,0.86,998.61,1.18,4.74,244,1,10,NA,OntarioB,NA,NA,NA
2016-04-01T11:00:00Z,Overcast,cloudy,0.0029,0.27,NA,rain,56.92,56.92,53.56,0.89,998.41,1.11,4.22,227,1,7.47,NA,OntarioB,NA,NA,NA
2016-04-01T12:00:00Z,Mostly Cloudy,partly-cloudy-day,0.009,0.31,NA,rain,56.95,56.95,53.32,0.88,998.61,2.2,8.17,254,0.79,10,NA,OntarioB,NA,NA,NA
2016-04-01T13:00:00Z,Overcast,cloudy,0.0063,0.39,NA,rain,57.37,57.37,52.23,0.83,999.02,3.56,9.09,264,1,10,NA,OntarioB,NA,NA,NA
2016-04-01T14:00:00Z,Overcast,cloudy,0.0024,0.22,NA,rain,57.45,57.45,50.54,0.78,999.47,5.31,12.79,261,1,10,NA,OntarioB,NA,NA,NA
2016-04-01T15:00:00Z,Overcast,cloudy,0.0015,0.35,NA,rain,57.86,57.86,47.19,0.68,999.37,7.18,16.54,267,1,10,NA,OntarioB,NA,NA,NA
2016-04-01T16:00:00Z,Overcast,cloudy,9e-4,0.19,NA,rain,58.74,58.74,45.22,0.61,999.27,9.47,20.31,263,0.96,10,NA,OntarioB,NA,NA,NA
2016-04-01T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,57.85,57.85,43.73,0.59,999.67,8.49,20.64,266,0.75,10,NA,OntarioB,NA,NA,NA
2016-04-01T18:00:00Z,Overcast,cloudy,5e-4,0.06,NA,rain,56.95,56.95,42.48,0.58,999.7,8.12,20.34,276,0.96,10,NA,OntarioB,NA,NA,NA
2016-04-01T19:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,52.88,52.88,41.91,0.66,1000.5,8.97,19.9,289,0.7,10,NA,OntarioB,NA,NA,NA
2016-04-01T20:00:00Z,Clear,clear-day,0,0,NA,NA,51.13,51.13,40.76,0.68,1001.96,8.14,18.55,280,0.07,10,NA,OntarioB,NA,NA,NA
2016-04-01T21:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,51.35,51.35,39.83,0.65,1002.51,8.18,19.31,285,0.49,10,NA,OntarioB,NA,NA,NA
2016-04-01T22:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,49.56,46.18,38.09,0.65,1003.47,8.12,20.01,271,0.75,10,NA,OntarioB,NA,NA,NA
2016-04-01T23:00:00Z,Overcast,cloudy,0,0,NA,NA,47.41,44.35,37.95,0.7,1005.26,6.43,16.6,277,0.96,10,NA,OntarioB,NA,NA,NA
2016-04-02T00:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,45.64,42.73,37.7,0.74,1005.42,5.58,12.64,281,0.75,10,NA,OntarioB,NA,NA,NA
2016-04-02T01:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,44.92,41.74,37.11,0.74,1006.72,5.8,11.65,284,0.79,10,NA,OntarioB,NA,NA,NA
2016-04-02T02:00:00Z,Overcast,cloudy,0,0,NA,NA,44.1,42.42,35.68,0.72,1006.66,3.59,6.99,287,1,10,NA,OntarioB,NA,NA,NA
2016-04-02T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,43.06,41.7,34.85,0.73,1006.41,3.12,7.9,277,0.75,10,NA,OntarioB,NA,NA,NA
2016-04-02T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,41.26,41.26,34.6,0.77,1006.15,0.91,2.76,247,0.49,10,NA,OntarioB,NA,NA,NA
2016-04-02T05:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,39.59,39.59,34.48,0.82,1005.75,0.68,1.81,207,0.7,10,NA,OntarioB,NA,NA,NA
2016-04-02T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,38.96,38.96,34.61,0.84,1005,0.43,2.12,199,0.87,10,NA,OntarioB,NA,NA,NA
2016-04-02T07:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,38.68,38.68,34.84,0.86,1003.86,0.79,2.36,193,0.84,10,NA,OntarioB,NA,NA,NA
2016-04-02T08:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,39.34,39.34,35.3,0.85,1003.25,1.76,4.06,189,0.84,10,NA,OntarioB,NA,NA,NA
2016-04-02T09:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,38.89,38.89,34.53,0.84,1001.75,1.97,3.76,182,0.84,10,NA,OntarioB,NA,NA,NA
2016-04-02T10:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,39.09,39.09,34.82,0.84,1001.3,2.76,5.37,179,0.28,10,NA,OntarioB,NA,NA,NA
2016-04-02T11:00:00Z,Overcast,cloudy,0,0,NA,NA,40.18,38.47,35.67,0.84,1000.7,3.09,7.41,193,1,10,NA,OntarioB,NA,NA,NA
2016-04-02T12:00:00Z,Overcast,cloudy,0,0,NA,NA,41.52,39.54,36.41,0.82,999.3,3.5,6.96,202,1,10,NA,OntarioB,NA,NA,NA
2016-04-02T13:00:00Z,Overcast,cloudy,0,0,NA,NA,43.45,41.07,37.73,0.8,999.87,4.28,8.4,200,1,10,NA,OntarioB,NA,NA,NA
2016-04-02T14:00:00Z,Light Rain,rain,0.0358,0.63,NA,rain,38.15,33.55,34.49,0.86,999.64,6.01,16.18,278,1,1.52,NA,OntarioB,NA,NA,NA
2016-04-02T15:00:00Z,Light Rain,rain,0.0277,0.81,NA,rain,38.98,35.09,35.88,0.88,1017.36,5.25,12.54,282,1,10,NA,OntarioB,8.7,NA,NA
2016-04-02T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0107,0.4,NA,rain,42.66,38.8,32.97,0.68,999,6.22,14.6,275,0.75,10,NA,OntarioB,NA,NA,NA
2016-04-02T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0.003,0.14,NA,rain,43.23,39.01,30.11,0.6,998.9,7.04,15.75,294,0.75,10,NA,OntarioB,NA,NA,NA
2016-04-02T18:00:00Z,Overcast,cloudy,6e-4,0.11,NA,rain,42.13,37.53,29.88,0.62,998.76,7.31,14.34,299,0.96,10,NA,OntarioB,NA,NA,NA
2016-04-02T19:00:00Z,Overcast,cloudy,0.0013,0.05,NA,rain,43,39.74,29.94,0.6,998.21,5.37,14.27,303,0.96,10,NA,OntarioB,NA,NA,NA
2016-04-02T20:00:00Z,Mostly Cloudy,partly-cloudy-day,3e-4,0.05,NA,rain,41.75,38.68,28.6,0.59,997.51,4.8,13.14,303,0.79,10,NA,OntarioB,NA,NA,NA
2016-04-02T21:00:00Z,Overcast,cloudy,0,0,NA,NA,40.3,37,29.96,0.66,996.96,4.78,11.07,305,1,5.78,NA,OntarioB,NA,NA,NA
2016-04-02T22:00:00Z,Overcast,cloudy,0,0,NA,NA,39.9,39.9,30.81,0.7,996.86,2.84,6.92,315,1,10,NA,OntarioB,NA,NA,NA
2016-04-02T23:00:00Z,Overcast,cloudy,0,0,NA,NA,37.46,34.79,30.66,0.76,997.02,3.6,9.44,317,1,9.22,NA,OntarioB,NA,NA,NA
2016-04-03T00:00:00Z,Foggy,fog,0.0023,0.24,0.018,snow,34.33,34.33,31.3,0.89,997.21,2.21,5.77,287,1,0.95,NA,OntarioB,NA,NA,NA
2016-04-03T01:00:00Z,Overcast,cloudy,0.0042,0.3,0.032,snow,33.53,33.53,31.77,0.93,996.86,0.86,1.43,302,1,10,NA,OntarioB,NA,NA,NA
2016-04-03T02:00:00Z,Overcast,cloudy,0.0011,0.11,NA,rain,33.47,33.47,31.84,0.94,996.87,0.68,1.86,304,1,7.47,NA,OntarioB,NA,NA,NA
2016-04-03T03:00:00Z,Overcast,cloudy,6e-4,0.07,NA,sleet,33.29,33.29,31.81,0.94,996.63,0.79,2.42,326,1,4.1,NA,OntarioB,NA,NA,NA
2016-04-03T04:00:00Z,Foggy,fog,9e-4,0.19,0.007,snow,32.53,32.53,31.22,0.95,996.88,2.98,5.46,353,1,1.75,NA,OntarioB,NA,NA,NA
2016-04-03T05:00:00Z,Foggy,fog,0.0036,0.28,0.029,snow,31.45,25.19,30.13,0.95,998.14,6.5,14.16,345,1,0.83,NA,OntarioB,NA,NA,NA
2016-04-03T06:00:00Z,Overcast,cloudy,0.0013,0.16,0.011,snow,30.63,25.48,28.83,0.93,999.43,4.99,14.5,339,1,2.05,NA,OntarioB,NA,NA,NA
2016-04-03T07:00:00Z,Foggy,fog,0.0013,0.13,0.012,snow,29.51,24.64,27.39,0.92,1000.39,4.51,15.75,321,1,1.58,NA,OntarioB,NA,NA,NA
2016-04-03T08:00:00Z,Overcast,cloudy,9e-4,0.18,0.009,snow,28.56,22.96,24.5,0.85,1001.48,5.08,15.53,304,1,7.47,NA,OntarioB,NA,NA,NA
2016-04-03T09:00:00Z,Overcast,cloudy,3e-4,0.05,0.004,snow,27.54,21.81,22.5,0.81,1002.74,5.03,15.69,300,0.96,10,NA,OntarioB,NA,NA,NA
2016-04-03T10:00:00Z,Overcast,cloudy,0,0,NA,NA,26.46,19.33,21.45,0.81,1004.19,6.36,18.89,298,1,6.14,NA,OntarioB,NA,NA,NA
2016-04-03T11:00:00Z,Overcast,cloudy,0,0,NA,NA,25.17,17.92,21.13,0.84,1005.8,6.21,17.42,296,1,2.89,NA,OntarioB,NA,NA,NA
2016-04-03T12:00:00Z,Foggy,fog,0,0,NA,NA,24.49,16,20.84,0.86,1007.65,7.59,20.73,314,1,0.68,NA,OntarioB,NA,NA,NA
2016-04-03T13:00:00Z,Foggy,fog,0,0,NA,NA,24.28,16.47,19.38,0.81,1010.39,6.65,16.94,311,1,1.17,NA,OntarioB,NA,NA,NA
2016-04-03T14:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,25.2,15.86,16.24,0.68,1011.79,9.08,19.54,307,0.75,10,NA,OntarioB,NA,NA,NA
2016-04-03T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,25.61,16.58,13.38,0.59,1013.24,8.73,20.43,304,0.75,10,NA,OntarioB,NA,NA,NA
2016-04-03T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,26.55,16.96,12.61,0.55,1013.98,10.02,20.54,300,0.79,10,NA,OntarioB,NA,NA,NA
2016-04-03T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,NA,27.11,17.66,13.05,0.55,1014.37,10,21.64,304,0.79,10,NA,OntarioB,NA,NA,NA
2016-04-03T18:00:00Z,Overcast,cloudy,0.0011,0.1,0.011,snow,27.66,18.67,13.72,0.55,1014.56,9.42,21.1,306,0.96,7.47,NA,OntarioB,NA,NA,NA
2016-04-03T19:00:00Z,Overcast,cloudy,0.0015,0.16,0.015,snow,28.44,20.61,14.94,0.56,1014.88,7.85,19.28,297,0.96,10,NA,OntarioB,NA,NA,NA
2016-04-03T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0016,0.06,0.016,snow,28.7,22.25,17.42,0.62,1015.02,6.06,15.07,300,0.75,7.47,NA,OntarioB,NA,NA,NA
